State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Bihar,10,42,1991,5,0,3,9,PUNEEYA DEVI (W),F,IND,382,,807797,1156759,NAWADA,SC,,17,69.83,0.05,yes,32,0,2.33,GEBR43836,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,10,LAKSHMAN MANJHI,M,IND,350,,807797,1156759,NAWADA,SC,,17,69.83,0.04,yes,12,0,2.33,GEBR43838,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,11,PANNA LAL,M,IND,338,,807797,1156759,NAWADA,SC,,17,69.83,0.04,yes,30,0,2.33,GEBR43839,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,12,BANWARI MOCHI,M,IND,308,,807797,1156759,NAWADA,SC,,17,69.83,0.04,yes,3,0,2.33,GEBR43840,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,13,MUNA MANJHI,M,IND,305,,807797,1156759,NAWADA,SC,,17,69.83,0.04,yes,5,0,2.33,GEBR43847,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,14,CHANDO RAJVANSHI,M,IND,300,,807797,1156759,NAWADA,SC,,17,69.83,0.04,yes,24,0,2.33,GEBR43852,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,15,RAM DHANI CHAUDHARY,M,IND,276,,807797,1156759,NAWADA,SC,,17,69.83,0.03,yes,94,0.01,2.33,GEBR43850,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,16,KAILAS RAJWAR,M,IND,182,,807797,1156759,NAWADA,SC,,17,69.83,0.02,yes,8,0,2.33,GEBR43846,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,42,1991,5,0,3,17,GANAURI RAJBANSHI,M,IND,174,,807797,1156759,NAWADA,SC,,17,69.83,0.02,yes,0,0,2.33,GEBR43841,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,1,RAJESH KUMAR,M,JD,308077,SC,611227,969299,GAYA,SC,,14,63.06,50.4,no,53795,8.8,2.38,GEBR27633,National Party,4217,TRUE,3,LKD,4996,GAYA,TRUE,FALSE,1,TRUE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,2,JITAN RAM MANJHI,M,INC,254282,SC,611227,969299,GAYA,SC,,14,63.06,41.6,no,222519,36.41,2.38,GEBR43854,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,3,NAGIA DEVI (W),F,BJP,31763,,611227,969299,GAYA,SC,,14,63.06,5.2,yes,23550,3.85,2.38,GEBR43858,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,4,NIRANJAN KUMAR,M,IPF,8213,,611227,969299,GAYA,SC,,14,63.06,1.34,yes,5964,0.98,2.38,GEBR43860,Local Party,10840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,5,SURENDRA DAS,M,BSP,2249,,611227,969299,GAYA,SC,,14,63.06,0.37,yes,757,0.12,2.38,GEBR43856,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,6,URMILA PASWAN (W),F,ICS(SCS),1492,,611227,969299,GAYA,SC,,14,63.06,0.24,yes,354,0.06,2.38,GEBR43857,State-based Party (Other State),3411,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,7,YUGAL PASWAN,M,IND,1138,,611227,969299,GAYA,SC,,14,63.06,0.19,yes,66,0.01,2.38,GEBR43861,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,8,JITENDRA PASWAN,M,IND,1072,,611227,969299,GAYA,SC,,14,63.06,0.18,yes,69,0.01,2.38,GEBR43862,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,9,MAYDHAVI QIRTI (W),F,JP,1003,,611227,969299,GAYA,SC,,14,63.06,0.16,yes,97,0.02,2.38,GEBR43864,State-based Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,10,BHOLA PASWAN,M,IND,906,,611227,969299,GAYA,SC,,14,63.06,0.15,yes,496,0.08,2.38,GEBR43865,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,11,CHAMARI RAM,M,IND,410,,611227,969299,GAYA,SC,,14,63.06,0.07,yes,114,0.02,2.38,GEBR36061,Independents,10809,TRUE,2,IND,10809,GAYA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,12,VILAS MANJHI,M,DDP,296,,611227,969299,GAYA,SC,,14,63.06,0.05,yes,115,0.02,2.38,GEBR43863,Local Party,15197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,13,KRISHNA KUMAR CHAUDHARY,M,IND,181,SC,611227,969299,GAYA,SC,,14,63.06,0.03,yes,36,0.01,2.38,GEBR100067,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,43,1991,5,0,3,14,B.L. MANJHI,M,IND,145,,611227,969299,GAYA,SC,,14,63.06,0.02,yes,0,0,2.38,GEBR43855,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,1,UPENDRA NATH VERMA,M,JD,152477,,400522,885639,CHATRA,GEN,,37,45.22,38.07,no,41379,10.33,3.85,GEBR43877,National Party,4217,TRUE,4,JD,4217,CHATRA,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,2,DHIRENDRA AGRAWAL,M,BJP,111098,GEN,400522,885639,CHATRA,GEN,,37,45.22,27.74,no,30943,7.73,3.85,GEBR43876,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,3,NAGMANI,M,INC,80155,,400522,885639,CHATRA,GEN,,37,45.22,20.01,no,63492,15.85,3.85,GEBR43880,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,4,AJOY KUMAR SINGH,M,JP,16663,,400522,885639,CHATRA,GEN,,37,45.22,4.16,yes,3961,0.99,3.85,GEBR43871,State-based Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,5,BHUNESHWAR YADAV,M,IND,12702,,400522,885639,CHATRA,GEN,,37,45.22,3.17,yes,3240,0.81,3.85,GEBR43868,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,6,KRISHNA MURARI SINGH,M,IPF,9462,,400522,885639,CHATRA,GEN,,37,45.22,2.36,yes,7204,1.8,3.85,GEBR43867,Local Party,10840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,7,AJOY CHANDRA SINHA,M,IND,2258,,400522,885639,CHATRA,GEN,,37,45.22,0.56,yes,561,0.14,3.85,GEBR43875,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,8,LONIK SINGH,M,IND,1697,,400522,885639,CHATRA,GEN,,37,45.22,0.42,yes,92,0.02,3.85,GEBR43881,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,9,PURAN CHAND,M,IND,1605,,400522,885639,CHATRA,GEN,,37,45.22,0.4,yes,394,0.1,3.85,GEBR35694,Independents,10809,TRUE,2,LKD (B),11456,CHATRA,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,10,VISHWANATH SINGH,M,IND,1211,,400522,885639,CHATRA,GEN,,37,45.22,0.3,yes,153,0.04,3.85,GEBR43878,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,11,BACHAN SINGH,M,IND,1058,,400522,885639,CHATRA,GEN,,37,45.22,0.26,yes,153,0.04,3.85,GEBR43879,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,12,RAM NANDAN SINGH,M,IND,905,,400522,885639,CHATRA,GEN,,37,45.22,0.23,yes,123,0.03,3.85,GEBR43885,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,13,AMIKA DEVI (W),F,SKD,782,,400522,885639,CHATRA,GEN,,37,45.22,0.2,yes,59,0.01,3.85,GEBR43896,Local Party,12681,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,14,BRIJANANDAN SINGH,M,IND,723,,400522,885639,CHATRA,GEN,,37,45.22,0.18,yes,55,0.01,3.85,GEBR43899,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,15,SYED JAVAID KARIM,M,BSP,668,,400522,885639,CHATRA,GEN,,37,45.22,0.17,yes,19,0,3.85,GEBR43888,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,16,CHANDRA BHUSHAN PRASAD SHARMA,M,IND,649,,400522,885639,CHATRA,GEN,,37,45.22,0.16,yes,33,0.01,3.85,GEBR43889,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,17,ASHOK KUMAR,M,IND,616,,400522,885639,CHATRA,GEN,,37,45.22,0.15,yes,10,0,3.85,GEBR43872,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,18,NAGESHWAR PRASAD,M,IND,606,,400522,885639,CHATRA,GEN,,37,45.22,0.15,yes,52,0.01,3.85,GEBR43869,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,19,VIJAI PASWAN,M,IND,554,,400522,885639,CHATRA,GEN,,37,45.22,0.14,yes,34,0.01,3.85,GEBR43870,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,20,SASHI BHUSHAN SINGH,M,IND,520,,400522,885639,CHATRA,GEN,,37,45.22,0.13,yes,38,0.01,3.85,GEBR100070,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,21,NARESH SINGH,M,IND,482,,400522,885639,CHATRA,GEN,,37,45.22,0.12,yes,84,0.02,3.85,GEBR43887,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,22,SHIV PRASAD MAHTO,M,PBI,398,,400522,885639,CHATRA,GEN,,37,45.22,0.1,yes,3,0,3.85,GEBR43884,Local Party,14876,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,23,VASHISTH SINGH,M,IND,395,,400522,885639,CHATRA,GEN,,37,45.22,0.1,yes,19,0,3.85,GEBR43903,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,24,SUNAINA DEVI (W),F,LKD,376,,400522,885639,CHATRA,GEN,,37,45.22,0.09,yes,20,0,3.85,GEBR43902,National Party,4996,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,25,KAMESHWAR SINGH,M,IND,356,,400522,885639,CHATRA,GEN,,37,45.22,0.09,yes,74,0.02,3.85,GEBR43900,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,26,RAM PRAVESH YADAV,M,BKUS,282,,400522,885639,CHATRA,GEN,,37,45.22,0.07,yes,25,0.01,3.85,GEBR43890,Local Party,9366,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,27,KRISHNA KUMAR JAISA,M,IND,257,,400522,885639,CHATRA,GEN,,37,45.22,0.06,yes,18,0,3.85,GEBR43882,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,28,NARESH KUMAR SINGH,M,IND,239,,400522,885639,CHATRA,GEN,,37,45.22,0.06,yes,30,0.01,3.85,GEBR43883,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,29,RAJENDRA PRASAD,M,IND,209,,400522,885639,CHATRA,GEN,,37,45.22,0.05,yes,25,0.01,3.85,GEBR35693,Independents,10809,TRUE,2,IND,10809,CHATRA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,30,SUNIL SINGH,M,IND,184,,400522,885639,CHATRA,GEN,,37,45.22,0.05,yes,8,0,3.85,GEBR43894,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,31,VIVEKANAND MISHRA,M,IND,176,,400522,885639,CHATRA,GEN,,37,45.22,0.04,yes,16,0,3.85,GEBR43891,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,32,RAMDEO RAM,M,DDP,160,,400522,885639,CHATRA,GEN,,37,45.22,0.04,yes,2,0,3.85,GEBR43901,Local Party,15197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,33,MANOJ KUMAR SINGH,M,IND,158,,400522,885639,CHATRA,GEN,,37,45.22,0.04,yes,2,0,3.85,GEBR43886,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,34,VIJAY KUMAR SINGH,M,IND,156,,400522,885639,CHATRA,GEN,,37,45.22,0.04,yes,50,0.01,3.85,GEBR43892,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,35,SHEODENI SINGH,M,IND,106,,400522,885639,CHATRA,GEN,,37,45.22,0.03,yes,16,0,3.85,GEBR43897,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,36,SACHIDANAND SINGH,M,IND,90,,400522,885639,CHATRA,GEN,,37,45.22,0.02,yes,1,0,3.85,GEBR43898,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,44,1991,5,0,3,37,RADHE SHYAM PRASAD,M,IND,89,,400522,885639,CHATRA,GEN,,37,45.22,0.02,yes,0,0,3.85,GEBR35696,Independents,10809,TRUE,2,IND,10809,CHATRA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,1,MUMTAZ ANSARI,M,JD,162419,,489686,967408,KODARMA,GEN,,26,50.62,33.17,no,14122,2.88,3.7,GEBR43922,National Party,4217,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,2,RITLAL PRASAD VERMA,M,BJP,148297,,489686,967408,KODARMA,GEN,,26,50.62,30.28,no,20294,4.14,3.7,GEBR27654,National Party,1605,TRUE,5,BJP,1605,KODARMA,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,3,TILAKDHARI PRASAD SINGH,M,INC,128003,GEN,489686,967408,KODARMA,GEN,,26,50.62,26.14,no,96198,19.64,3.7,GEBR35373,National Party,3482,TRUE,3,INC,3482,KODARMA,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,4,MAHENDRA PD. SINGH,M,IPF,31805,,489686,967408,KODARMA,GEN,,26,50.62,6.49,yes,29701,6.07,3.7,GEBR35702,Local Party,10840,TRUE,2,IND,10809,KODARMA,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,5,ADIBUZAMA RIZVI,M,JP,2104,,489686,967408,KODARMA,GEN,,26,50.62,0.43,yes,336,0.07,3.7,GEBR43925,State-based Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,6,JAGDISH RAM,M,DDP,1768,,489686,967408,KODARMA,GEN,,26,50.62,0.36,yes,5,0,3.7,GEBR43917,Local Party,15197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,7,BALGOVIND PD. YADAV,M,SKD,1763,,489686,967408,KODARMA,GEN,,26,50.62,0.36,yes,124,0.03,3.7,GEBR43906,Local Party,12681,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,8,KHWAJA ISNAIN IMAM,M,IND,1639,,489686,967408,KODARMA,GEN,,26,50.62,0.33,yes,513,0.1,3.7,GEBR43904,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,9,RAJENDRA PD. SINGH,M,IND,1126,GEN,489686,967408,KODARMA,GEN,,26,50.62,0.23,yes,13,0,3.7,GEBR84254,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,10,RAGHUNATH TIWARI,M,JKP,1113,,489686,967408,KODARMA,GEN,,26,50.62,0.23,yes,142,0.03,3.7,GEBR43920,Local Party,4717,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,11,TRIBENI ROY,M,IND,971,,489686,967408,KODARMA,GEN,,26,50.62,0.2,yes,103,0.02,3.7,GEBR35703,Independents,10809,TRUE,2,IND,10809,KODARMA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,12,NAZMUDDIN KHAN,M,IND,868,,489686,967408,KODARMA,GEN,,26,50.62,0.18,yes,72,0.01,3.7,GEBR43909,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,13,LAXMAN CHOUDHARY,M,IND,796,,489686,967408,KODARMA,GEN,,26,50.62,0.16,yes,19,0,3.7,GEBR23152,Independents,10809,TRUE,4,IND,10809,BIKRAMGANJ,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,14,SUKHDEO SOREN,M,IND,777,,489686,967408,KODARMA,GEN,,26,50.62,0.16,yes,41,0.01,3.7,GEBR43914,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,15,SACHIDANAND SINGH,M,IND,736,,489686,967408,KODARMA,GEN,,26,50.62,0.15,yes,3,0,3.7,GEBR43898,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,16,SOMAR SINGH,M,IND,733,,489686,967408,KODARMA,GEN,,26,50.62,0.15,yes,24,0,3.7,GEBR43912,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,17,PARMESHWAR SINGH,M,IND,709,,489686,967408,KODARMA,GEN,,26,50.62,0.14,yes,19,0,3.7,GEBR43923,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,18,RAVIKANT BHADANI,M,IND,690,,489686,967408,KODARMA,GEN,,26,50.62,0.14,yes,74,0.02,3.7,GEBR43927,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,19,NAYEEM RAHI,M,IND,616,,489686,967408,KODARMA,GEN,,26,50.62,0.13,yes,94,0.02,3.7,GEBR43915,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,20,GAJANAND SINGH,M,BKUS,522,,489686,967408,KODARMA,GEN,,26,50.62,0.11,yes,35,0.01,3.7,GEBR43916,Local Party,9366,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,21,GANESH MAHTO,M,IND,487,,489686,967408,KODARMA,GEN,,26,50.62,0.1,yes,19,0,3.7,GEBR43907,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,22,CHANDRIKA PANDEY,M,IND,468,,489686,967408,KODARMA,GEN,,26,50.62,0.1,yes,34,0.01,3.7,GEBR43913,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,23,BABULAL MAHTO,M,BSP,434,,489686,967408,KODARMA,GEN,,26,50.62,0.09,yes,62,0.01,3.7,GEBR43910,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,24,BHIM PRASAD GUPTA,M,IND,372,,489686,967408,KODARMA,GEN,,26,50.62,0.08,yes,50,0.01,3.7,GEBR43919,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,25,SANDEEP KUMAR SINGH,M,IND,322,,489686,967408,KODARMA,GEN,,26,50.62,0.07,yes,174,0.04,3.7,GEBR43924,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,45,1991,5,0,3,26,SURYA NARAYAN RAM,M,IND,148,,489686,967408,KODARMA,GEN,,26,50.62,0.03,yes,0,0,3.7,GEBR43921,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,1,BINOD BIHARI MAHTO,M,JMM,228413,,473793,955994,GIRIDIH,GEN,,18,49.56,48.21,no,77803,16.42,2.78,GEBR23139,State-based Party,4653,FALSE,4,IND,10809,GIRIDIH,TRUE,FALSE,1,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,2,RAMDAS SINGH,M,BJP,150610,,473793,955994,GIRIDIH,GEN,,18,49.56,31.79,no,73680,15.55,2.78,GEBR23137,National Party,1605,FALSE,5,BJP,1605,GIRIDIH,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,3,SARFARAJ AHMAD,M,INC,76930,,473793,955994,GIRIDIH,GEN,,18,49.56,16.24,yes,74469,15.72,2.78,GEBR30618,National Party,3482,FALSE,2,INC,3482,GIRIDIH,TRUE,TRUE,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,4,JAIKANT PANDEY,M,IND,2461,,473793,955994,GIRIDIH,GEN,,18,49.56,0.52,yes,160,0.03,2.78,GEBR43939,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,5,BIJAY PRASAD SINGH,M,IND,2301,,473793,955994,GIRIDIH,GEN,,18,49.56,0.49,yes,251,0.05,2.78,GEBR43931,Independents,10809,FALSE,2,IND,10809,JAMSHEDPUR,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,6,KANTHIRAM MURMU,M,IND,2050,,473793,955994,GIRIDIH,GEN,,18,49.56,0.43,yes,8,0,2.78,GEBR43941,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,10,46,1991,5,0,3,7,SUNDAR SRIVASTAVA,M,IND,2042,,473793,955994,GIRIDIH,GEN,,18,49.56,0.43,yes,134,0.03,2.78,GEBR43930,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
